State Vector Calculation


Calculation Inputs

Calculation type     = State Vector
Target type          = Object
Target               = sun
Observer type        = Object
Observer             = earth
Reference frame      = ITRF93
Light propagation    = No correction
Time system          = UTC
Time format          = Calendar date and time
Time range           = Jan 1 2016 00:00:00 to Dec 31 2017 00:00:00
Step                 = 1 hours
State representation = Rectangular


State Vector Results

UTC calendar date               Distance (km)       Speed (km/s)    X (km)               Y (km)               Z (km)              dX/dt (km/s)     dY/dt (km/s)     dZ/dt (km/s)  Time at Target                  Light Time (s)
2017-03-13 04:59:59.000000 UTC  148688261.09038264  10801.57641237   -44355940.00052735   141725063.24251488   -7399731.18812911   10308.18143796    3227.27581428   11.80054720  2017-03-13 04:59:59.000000 UTC    495.97065277
2017-03-13 05:59:59.000000 UTC  148689943.49243373  10801.85379214    -6156172.65083874   148380159.13893500   -7357255.46522074   10792.51876046     448.82622673   11.79704053  2017-03-13 05:59:59.000000 UTC    495.97626466
2017-03-13 06:59:59.000000 UTC  148691626.68947476  10802.13035040    32465251.64766955   144919636.67060140   -7314792.56551399   10541.08894098   -2360.36542919   11.79347622  2017-03-13 06:59:59.000000 UTC    495.98187920
2017-03-13 07:59:59.000000 UTC  148693310.67987835  10802.40608680    68875295.52855113   131578901.60202736   -7272342.12627361    9570.99557361   -5008.78048890   11.79016978  2017-03-13 07:59:59.000000 UTC    495.98749639
2017-03-13 08:59:59.000000 UTC  148694995.46199366  10802.68099940   100591549.70621480   109266968.06654173   -7229902.67498689    7948.33906761   -7315.85154973   11.78741880  2017-03-13 08:59:59.000000 UTC    495.99311622
2017-03-13 09:59:59.000000 UTC  148696681.03414650  10802.95508848   125451482.64239180    79504520.01940478   -7187471.73075784    5783.71269366   -9124.27351757   11.78548271  2017-03-13 09:59:59.000000 UTC    495.99873868
2017-03-13 10:59:59.000000 UTC  148698367.39463916  10803.22835395   141759890.79190633    44320267.89766556   -7145045.97445210    3224.66500879  -10310.72934243   11.78456510  2017-03-13 10:59:59.000000 UTC    496.00436377
2017-03-13 11:59:59.000000 UTC  148700054.54175094  10803.50079536   148404495.62985010     6112664.37302701   -7102621.47606336     445.64239868  -10794.29911603   11.78479980  2017-03-13 11:59:59.000000 UTC    496.00999149
2017-03-13 12:59:59.000000 UTC  148701742.47373825  10803.77241234   144931804.75432777   -32513594.79620767   -7060193.96386589   -2363.90270832  -10541.97910298   11.78624173  2017-03-13 12:59:59.000000 UTC    496.01562183
2017-03-13 13:59:59.000000 UTC  148703431.18883497  10804.04320445   131578063.05687918   -68925139.29263774   -7017759.11691105   -5012.42730686   -9570.93428458   11.78886316  2017-03-13 13:59:59.000000 UTC    496.02125477
2017-03-13 14:59:59.000000 UTC  148705120.68525230  10804.31317134   109253181.47833754  -100639456.80183211   -6975312.86101665   -7319.35647429   -7947.33067402   11.79255551  2017-03-13 14:59:59.000000 UTC    496.02689033
2017-03-13 15:59:59.000000 UTC  148706810.96117935  10804.58231279    79478736.63114230  -125494149.73530434   -6932851.64809206   -9127.39493072   -5781.82683587   11.79713675  2017-03-13 15:59:59.000000 UTC    496.03252848
2017-03-13 16:59:59.000000 UTC  148708502.01478302  10804.85062842    44284265.90941175  -141794376.22277254   -6890372.69964989  -10313.25209683   -3222.03181143   11.80236379  2017-03-13 16:59:59.000000 UTC    496.03816923
2017-03-13 17:59:59.000000 UTC  148710193.84420863  10805.11811759     6068926.25265740  -148428422.16466156   -6847874.19794805  -10796.04936369    -442.44349258   11.80794903  2017-03-13 17:59:59.000000 UTC    496.04381256
2017-03-13 18:59:59.000000 UTC  148711886.44757953  10805.38477976   -32562053.54924951  -144943523.40540630   -6805355.41173533  -10542.83627549    2367.44671456   11.81357991  2017-03-13 18:59:59.000000 UTC    496.04945848
2017-03-13 19:59:59.000000 UTC  148713579.82299793  10805.65061484   -68974978.11157171  -131576766.67220795   -6762816.74797797   -9570.83939884    5016.07204136   11.81894025  2017-03-13 19:59:59.000000 UTC    496.05510697
2017-03-13 20:59:59.000000 UTC  148715273.96854457  10805.91562281  -100687240.38948299  -109238960.28205985   -6720259.72595443   -7946.29039072    7322.85065209   11.82373184  2017-03-13 20:59:59.000000 UTC    496.06075803
2017-03-13 21:59:59.000000 UTC  148716968.88227940  10806.17980319  -125536584.91719630   -79452571.88318881   -6677686.87549298   -5779.91299079    9130.49767885   11.82769467  2017-03-13 21:59:59.000000 UTC    496.06641166
2017-03-13 22:59:59.000000 UTC  148718664.56224132  10806.44315512  -141828538.95437303   -44247962.15022488   -6635101.56641238   -3219.37645516   10315.74955789   11.83062476  2017-03-13 22:59:59.000000 UTC    496.07206784
2017-03-13 23:59:59.000000 UTC  148720361.00644886  10806.70567803  -148451959.07525998    -6024986.78580245   -6592507.78055772    -439.22977920   10797.76943665   11.83238805  2017-03-13 23:59:59.000000 UTC    496.07772657
2017-03-14 00:59:59.000000 UTC  148722058.21289998  10806.96737196  -144954813.96611640    32610599.32283762   -6549909.84175713    2370.99716088   10543.66047554   11.83292969  2017-03-14 00:59:59.000000 UTC    496.08338784
2017-03-14 01:59:59.000000 UTC  148723756.17957267  10807.22823721  -131575034.82170548    69024783.61262110   -6507312.12243617    5019.71441095    9570.71101857   11.83227765  2017-03-14 01:59:59.000000 UTC    496.08905165
2017-03-14 02:59:59.000000 UTC  148725454.90442460  10807.48827312  -109224327.81826803   100734872.61465919   -6464718.74747410    7326.33382964    7945.21840031   11.83054073  2017-03-14 02:59:59.000000 UTC    496.09471798
2017-03-14 03:59:59.000000 UTC  148727154.38539407  10807.74747771   -79426049.95380624   125578761.11828890   -6422133.31440925    9133.58155461    5777.97141114   11.82790148  2017-03-14 03:59:59.000000 UTC    496.10038684
2017-03-14 04:59:59.000000 UTC  148728854.62039948  10808.00585331   -44211381.42931552   141862352.93499094   -6379558.64896274   10318.22158340    3216.69924919   11.82460366  2017-03-14 04:59:59.000000 UTC    496.10605821
2017-03-14 05:59:59.000000 UTC  148730555.60734013  10808.26339730    -5980871.15872696   148475081.49641842   -6336996.61375222   10799.45927031     436.00160516   11.82093546  2017-03-14 05:59:59.000000 UTC    496.11173209
2017-03-14 06:59:59.000000 UTC  148732257.34409592  10808.52011037    32659206.84752770   144965652.85390785   -6294447.98223432   10544.45172243   -2374.55368506   11.81721030  2017-03-14 06:59:59.000000 UTC    496.11740848
2017-03-14 07:59:59.000000 UTC  148733959.82852810  10808.77599245    69074530.74823336   131572845.22154109   -6251912.38694004    9570.54924664   -5023.35405959   11.81374507  2017-03-14 07:59:59.000000 UTC    496.12308735
2017-03-14 08:59:59.000000 UTC  148735663.05847886  10809.03104229   100782328.94337854   109209263.04378784   -6209388.34562291    7944.11488494   -7329.80567765   11.81083865  2017-03-14 08:59:59.000000 UTC    496.12876872
2017-03-14 09:59:59.000000 UTC  148737367.03177230  10809.28525969   125620654.59400202    79399150.90126301   -6166873.36314319    5776.00235093   -9136.64627863   11.80875161  2017-03-14 09:59:59.000000 UTC    496.13445256
2017-03-14 10:59:59.000000 UTC  148739071.74621364  10809.53864523   141895795.43681017    44174504.70144142   -6124364.10270847    3214.00050171  -10320.66795688   11.80768831  2017-03-14 10:59:59.000000 UTC    496.14013888
2017-03-14 11:59:59.000000 UTC  148740777.19959040  10809.79119779   148497767.88201708     5936560.96723418   -6081856.61447910     432.75931505  -10801.11872406   11.80778303  2017-03-14 11:59:59.000000 UTC    496.14582766
2017-03-14 12:59:59.000000 UTC  148742483.38967216  10810.04291651   144976019.79862225   -32707894.16715299   -6039346.60594189   -2378.11592626  -10545.20995729   11.80909075  2017-03-14 12:59:59.000000 UTC    496.15151889
2017-03-14 13:59:59.000000 UTC  148744190.31421044  10810.29380172   131570178.89833376   -69124237.50037618   -5996829.73596020   -5026.99063161   -9570.35410817   11.81158334  2017-03-14 13:59:59.000000 UTC    496.15721258
2017-03-14 14:59:59.000000 UTC  148745897.97093973  10810.54385351   109193748.22036980  -100829627.59777609   -5954301.91218812   -7333.26586905   -7942.97995117   11.81515152  2017-03-14 14:59:59.000000 UTC    496.16290871
2017-03-14 15:59:59.000000 UTC  148747606.35757676  10810.79307104    79371858.08649756  -125662284.07829426   -5911759.57153022   -9139.69157013   -5774.00598584   11.81961221  2017-03-14 15:59:59.000000 UTC    496.16860728
2017-03-14 16:59:59.000000 UTC  148749315.47182150  10811.04145350    44137316.22633237  -141928885.93206024   -5869199.92472906  -10323.08846200   -3211.28044418   11.82472102  2017-03-14 16:59:59.000000 UTC    496.17430827
2017-03-14 17:59:59.000000 UTC  148751025.31135680  10811.28900076     5892041.12181172  -148520038.60958230   -5826621.14839921  -10802.74765627    -429.50317751   11.83018883  2017-03-14 17:59:59.000000 UTC    496.18001168
2017-03-14 18:59:59.000000 UTC  148752735.87384890  10811.53571270   -32756676.00883888  -144985936.18140373   -5784022.51110223  -10545.93512282    2381.68359955   11.83570158  2017-03-14 18:59:59.000000 UTC    496.18571750
2017-03-14 19:59:59.000000 UTC  148754447.15694752  10811.78158876   -69173918.54834513  -131567058.25116253   -5741404.42498277   -9570.12563135    5030.62384952   11.84094163  2017-03-14 19:59:59.000000 UTC    496.19142573
2017-03-14 20:59:59.000000 UTC  148756159.15828595  10812.02662845  -100876783.49890773  -109177806.70511080   -5698768.41969063   -7941.81370529    7336.71415324   11.84560935  2017-03-14 20:59:59.000000 UTC    496.19713635
2017-03-14 21:59:59.000000 UTC  148757871.87548152  10812.27083185  -125703665.00350662   -79344195.68964797   -5656117.04009147   -5771.98249124    9142.71722481   11.84944361  2017-03-14 21:59:59.000000 UTC    496.20284936
2017-03-14 22:59:59.000000 UTC  148759585.30613568  10812.51419894  -141961640.58915377   -44099840.81077849   -5613453.67428836   -3208.53930798   10325.48295896   11.85223974  2017-03-14 22:59:59.000000 UTC    496.20856475
2017-03-14 23:59:59.000000 UTC  148761299.44783384  10812.75672903  -148541910.75292110    -5847336.79344919   -5570782.32417011    -426.23346043   10804.34600540   11.85386333  2017-03-14 23:59:59.000000 UTC    496.21428251
2017-03-15 00:59:59.000000 UTC  148763014.29814620  10812.99842135  -144995420.07225913    32805527.13235380   -5528107.33506135    2385.25642266   10546.62723978   11.85425909  2017-03-15 00:59:59.000000 UTC    496.22000263
2017-03-15 01:59:59.000000 UTC  148764729.85462730  10813.23927511  -131563502.36314188    69223548.87139642   -5485433.10169770    5034.25343733    9569.86391989   11.85345515  2017-03-15 01:59:59.000000 UTC    496.22572511
2017-03-15 02:59:59.000000 UTC  148766446.11481696  10813.47928970  -109161458.52688200   100923772.14748916   -5442763.76836681    7340.15028331    7940.61633047   11.85156169  2017-03-15 02:59:59.000000 UTC    496.23144994
2017-03-15 03:59:59.000000 UTC  148768163.07623953  10813.71846677   -79316184.54463418   125744773.65887244   -5400102.94708082    9145.72304529    5769.93211955   11.84876234  2017-03-15 03:59:59.000000 UTC    496.23717711
2017-03-15 04:59:59.000000 UTC  148769880.73640496  10813.95680397   -44062099.89221688   141994036.70466632   -5357453.47402296   10327.85131200    3205.77739779   11.84530215  2017-03-15 04:59:59.000000 UTC    496.24290661
2017-03-15 05:59:59.000000 UTC  148771599.09280828  10814.19430163    -5802469.78024640   148563362.77506906   -5314817.21640819   10805.91370704     422.95050414   11.84147145  2017-03-15 05:59:59.000000 UTC    496.24863843
2017-03-15 06:59:59.000000 UTC  148773318.14293048  10814.43096004    32854425.64527271   145004451.19795730   -5272194.94670533   10547.28632410   -2388.83403750   11.83758469  2017-03-15 06:59:59.000000 UTC    496.25437256
2017-03-15 07:59:59.000000 UTC  148775037.88423800  10814.66677765    69273106.78856480   131559492.24796450   -5229586.29093316    9569.56907279   -5037.87904084   11.83396039  2017-03-15 07:59:59.000000 UTC    496.26010900
2017-03-15 08:59:59.000000 UTC  148776758.31418326  10814.90175537   100970572.36610693   109144685.93485954   -5186989.75500640    7939.38800698   -7343.57393119   11.83089884  2017-03-15 08:59:59.000000 UTC    496.26584774
2017-03-15 09:59:59.000000 UTC  148778479.43020517  10815.13589235   125785589.64411744    79287808.00974336   -5144402.82790397    5767.85512150   -9148.70874770   11.82866154  2017-03-15 09:59:59.000000 UTC    496.27158876
2017-03-15 10:59:59.000000 UTC  148780201.22972837  10815.36918777   142026054.89294815    44024077.73269642   -5101822.15382374    3202.99502217  -10330.19330250   11.82745360  2017-03-15 10:59:59.000000 UTC    496.27733207
2017-03-15 11:59:59.000000 UTC  148781923.71016443  10815.60164145   148584376.47624323     5757424.99898291   -5059243.76209429     419.65465588  -10807.45062208   11.82740954  2017-03-15 11:59:59.000000 UTC    496.28307764
2017-03-15 12:59:59.000000 UTC  148783646.86891136  10815.83325334   145013012.64196578   -32903386.28551063   -5016663.33935804   -2392.41608199  -10547.91232137   11.82858415  2017-03-15 12:59:59.000000 UTC    496.28882548
2017-03-15 13:59:59.000000 UTC  148785370.70335406  10816.06402340   131555012.28632422   -69322606.99370988   -4974076.52486561   -5041.50030626   -9569.24112190   11.83094880  2017-03-15 13:59:59.000000 UTC    496.29457557
2017-03-15 14:59:59.000000 UTC  148787095.21086454  10816.29395111   109127474.53655460  -101017199.10673575   -4931479.20918261   -7346.98477172   -7938.12884426   11.83439328  2017-03-15 14:59:59.000000 UTC    496.30032791
2017-03-15 15:59:59.000000 UTC  148788820.38880170  10816.52303554    79259052.77731444  -125826128.43527524   -4888867.81613003   -9151.67405656   -5765.75167565   11.83873326  2017-03-15 15:59:59.000000 UTC    496.30608249
2017-03-15 16:59:59.000000 UTC  148790546.23451210  10816.75127626    43985761.91330260  -142057711.37080765   -4846239.54825217  -10332.50871847   -3200.19241318   11.84372293  2017-03-15 16:59:59.000000 UTC    496.31183929
2017-03-15 17:59:59.000000 UTC  148792272.74532953  10816.97867347     5712190.65368279  -148604968.97812800   -4803592.57911562  -10808.95661376    -416.34618232   11.84907170  2017-03-15 17:59:59.000000 UTC    496.31759831
2017-03-15 18:59:59.000000 UTC  148793999.91857573  10817.20522704   -32952420.50556579  -145021122.51842687   -4760926.17973741  -10548.50517812    2396.00227520   11.85446393  2017-03-15 18:59:59.000000 UTC    496.32335954
2017-03-15 19:59:59.000000 UTC  148795727.75156003  10817.43093613   -69372060.89756635  -131550081.59622557   -4718240.77036172   -9568.88009507    5045.11695944   11.85958049  2017-03-15 19:59:59.000000 UTC    496.32912297
2017-03-15 20:59:59.000000 UTC  148797456.24157974  10817.65580014  -101063664.02043590  -109109844.39607617   -4675537.89347639   -7936.83894882    7350.38255830   11.86412062  2017-03-15 20:59:59.000000 UTC    496.33488859
2017-03-15 21:59:59.000000 UTC  148799185.38592058  10817.87981924  -125866402.19388540   -79229939.72045343   -4632820.11025197   -5763.62195744    9154.61877251   11.86782234  2017-03-15 21:59:59.000000 UTC    496.34065639
2017-03-15 22:59:59.000000 UTC  148800915.18185627  10818.10299332  -142089019.03613564   -43947173.90794488   -4590090.82824272   -3197.36980045   10334.79742544   11.87048009  2017-03-15 22:59:59.000000 UTC    496.34642637
2017-03-15 23:59:59.000000 UTC  148802645.62664938  10818.32532152  -148625154.07475930    -5666788.56977377   -4547354.07129559    -413.02534847   10810.43162322   11.87195912  2017-03-15 23:59:59.000000 UTC    496.35219852
2017-03-16 00:59:59.000000 UTC  148804376.71755046  10818.54680339  -145028795.60952604    33001506.40815833   -4504614.20559775    2399.59233673   10549.06491616   11.87220511  2017-03-16 00:59:59.000000 UTC    496.35797281
2017-03-16 01:59:59.000000 UTC  148806108.45179948  10818.76743846  -131544715.96462041    69421446.83099754   -4461875.64226491    5048.72872661    9568.48609792   11.87124732  2017-03-16 01:59:59.000000 UTC    496.36374926
2017-03-16 02:59:59.000000 UTC  148807840.82662505  10818.98722636  -109091812.23769818   101109945.96667364   -4419142.54050742    7353.76704636    7935.51850570   11.86919570  2017-03-16 02:59:59.000000 UTC    496.36952784
2017-03-16 03:59:59.000000 UTC  148809573.83924478  10819.20616958   -79200486.35969149   125906390.57445303   -4376418.52651883    9157.54270075    5761.46622106   11.86623508  2017-03-16 03:59:59.000000 UTC    496.37530855
2017-03-16 04:59:59.000000 UTC  148811307.48686558  10819.42426361   -43908331.83488130   142119958.55570877   -4333706.44506852   10337.05929098    3194.52749074   11.86261208  2017-03-16 04:59:59.000000 UTC    496.38109137
